rating,review
5,"The earphones are good but even after using it safely & delicately they didn't last for even 5months, one side stopped working..The wierd or any other wireless earphones in this range would perform a lot better than this.. Please don't go but the Brand name is not worth it.. After using Skull Candy for years bought this and it didn't last for even 6 months, waste of money"
5,Super bass
5,Excellent 👌 quality of this product
5,Value for money 💰.Awesome 🤗🤗🤗.Thanks flipkart.
5,Good
5,All in one ... Superb...!
5,Very nice .so beautiful
5,Good sound quality
5,Super quietly
5,Nice sound
5,I am writing this review after 4 months of usage. One of the best earphones in this price range. Sound and built quality is good and the bass is perfectly adjusted. Must buy
5,Good product
5,Nice quality sound. Unexpected battery life.good build quality. Heavy bass value of money
5,Very nice
5,"For the first time I would like to compliment you on the packaging,And secondly their quality its amazing. Great work 1+"
5,Awesome  Product ❤️
5,Loved it
5,"Hlo buddy's , this one really awesome.Always one+..✌️"
5,"just one word ""Superior""."
5,Worth buying
5,Best product
5,Oneplus all the best 👍👍
5,Wonderful
5,Very nice good
5,Nice
5,Best headphone...value for money..must buy it guy's
5,Very nice product 👍
5,Nice product
5,Such an amazing product sound we can hear clearly
5,Awesome battery backup desing build and bass is very sweet love this product in this price 😍😍😍😍
5,Superb
5,Super quality
4,Nice amblice product
5,Awesome 😎👍👍😎
5,Very nice
5,Very good sound quality..
4,Nice sound quality worth it but packaging was not as good by flipkart so kindly look on the packaging....
5,Nice 👍
5,Awesome wireless bluetooth I never expected the quality and the output...thank you OnePlus and team and special thank to Flipkart for making my dream come true...
5,All is good but late connect with my phone
5,Mind blowing performance and awsome bass go for it 👍👍
5,Sound quality good and bass also good. Value for money
5,"Great design great music, no noisy battery back superb value for money go for it"
5,Value for money
4,It was Good Sound clarity
5,Very good product
5,Nice product super sound quality value from money I'm very happy on this product ☺️☺️☺️☺️✌️❤️❤️
4,Perfect sound quality
5,"I have used it for 6 months and I can say that it is a very good product and the sound & built quality is superb, if someone is interested must buy it."
5,Supperb qwality
5,Good product.
5,Excellent product given by Flipkart .💯
5,Nice product
5,It's simply awesome 👍
5,"I recently bought it, it's just really amazing product. Good for music with Mids and lows and bass also good.  Gaming also good but some negligible latency is there. But not a problem that is. And call quality is super. So overall a good product definitely value for money."
5,"Worst product I ever purchaised. The sound quality is OK, but a sparking sound always giving, that is to much irritating. Don't buy this product its really waste of money."
5,Very nice product
4,Nice
5,Awesome Build Quality & look 😍Value for money product 👍
5,Good product 👍🏻
5,😲 wow nice product 😍. Awam voice and Bess
4,"It's really great!!!. Quick charge, easy to On/off."
5,Nice product
4,Good
5,Nice sound and bass
5,Good
3,Sound is Worst. Very low volume sound. Boat and Realme sound is Best
5,Nice product... 🤘🏼
4,Good
5,Nice
5,Under 2k i think this one is best🥳❤
5,Really the best Bluetooth neckband
5,Nice product ❤️ must buy it 😘❤️
3,Everything is good but Treble is more than Bass.
4,"Length of wire is too short ,"
5,Super
5,"Good battery, sound awesome and bass superb"
3,Good.
5,"Bit expensive, but great product to use."
5,Good
4,Nice product
5,Awesome base
5,Best in class
5,Disturbing Noice when calling...It lasts a few minutes
5,Good product
5,Good
5,superbbbbbb
5,Very comfortable. Awesome bluetooth 🥰
4,Good
5,The quality of the neckband is awesome. Easy to connect any mobile.Battery Backup Excellent 💯👍Sound Quality Awsome 👌Bass Fantastic 🤘Overall Very Good Product 👍
5,"Very well balanced sound and very comfortable to the earsIf you are confused between realme buds wireless 2 and this, Just go for this one you won't regret buying this"
5,Amazing Product As Per As The Price Concerns...
5,I have no words just go for it
5,"I lv this item 😍😍,"
4,Worthy for the price
5,Nice
5,Good product
5,"Device not compitable with realme , don't buy this device as afterwards one plus will say that this problem is at realme end , it's better to go for realme or jbl"
5,Perfect high and lows
5,This is awesome product
5,Overall a nice experience using it till now1.Crisp and clear 2.Balanced soundTip- Avoid rough use to increase its life cycle.
5,Good sound quality and battery backup
4,Good
5,No bass
5,Super 💓
4,Very Nice sound clarity and bass
5,Great product workable product for in this budget
5,Very light and efficient to use Easy connectionLoved it
5,Value of money
5,Very good product
5,Good quality
5,Amazing product and value for money comparing other bluetooth headset OnePlus is the most beautiful and the battery capacity is amazing
3,Super
5,Very good qualityDelivery partnar is good approach
5,Very nice 👍
5,The name is enough 😉❤️
5,Must buy
5,Must buy
4,Not satisfied with the product.... No backup after fully charged and connection issue. Worst product
5,Excellent...
5,Osm sound and bass Mustly recommend to buy to all
5,A purchase worth the money spent
5,Osm product. Value for money
5,Nice excellent💯
5,"Great product at this price,will update after using"
5,Bettary backup is very good
5,Sound quality good I love it...
3,Low
5,I have use one month nice product and battery 🔋backup very good 👍and on off program magnetized 🧲
5,Sound clarity superb
5,Good quality all of them
5,Good luck
5,Good quality & built and design
5,Very nice
5,"Except for the quick switch button feature, everything is nice.. you can go for it.."
5,Rate High but all performance very good
5,Very good product but I would like to suggest the company to made the wire of hard cotton fabric rather than a pvc plastic...Overall the product is best...
5,Super quality and sound
4,Value for money
5,Good product but price is a little bit high
5,Very good product my favorite neckband
5,It's good for gaming...Only con is mic is not that great. People often complain that we aren't audible..
3,worth for money
5,Super I'm full happy
4,Suprb Product
4,Good sound quality excellent battery backup.
5,Nice product
5,Excellent 👌
5,Good product
5,Good product
5,Mind-blowing product
5,Very good bass
5,Just outstanding ☺️😊
3,its better to go for boat or boult instead of thisbattery backup is not good 10 hr aproximatelybluetooth will disconnected as both the speaker touch each other
4,Problem coming in  just before one month.Almost a month after receiving the earphone but still I cannot get it backWorst productsWorst serviceI suggest not to buy any OnePlus products
5,good one
5,its good for use
4,Its good sound no problem issue .....
5,Excellent worth it 😍😍😍 If u want to buy just go for it 😊
5,Wow 😍this is a beautiful device and I am loving it.This is my second one plus neckband as I had lost my first neckband 😭 but now again I am having a beast for my time.
5,Excellent
4,Bad product
3,Good
5,Very good outstanding
5,Good
5,Nice
5,Best and lovely
5,Super 🔥🔥🔥🔥
5,Pour quality this product
5,Very good parodect
5,Good parformance this product
5,Super 💓 value for money
5,"Best product music, base , and battery backup"
5,Super product
4,Earphones are good for android or windows. But iphone/mac users please don’t buy this as they produce cracking noise all the time. Its a problem with this model
5,THNX FLIPKART AND ONE PLUS FOR SUCH AN AWESOME PRODUCT REALLY THE SOUND AND BASS QUALITY is 💯💯💯
5,"Its sound is very smooth and the sound is a little less than the boat, it would have been fun if the sound had been equal to the boat."
5,Nice product
5,"I have one plus9R..paired in just sec, compatible,sound,battery was awesome 😎"
5,Excellent
5,Best build quality. Flexible. Battery backup and charging is very good.
3,Very good quality
4,Please don't buy these for macbook as they have compatibility issues. Works fine on my other devices but for macbook pro there is weird crackle sound from speakers.
5,Worth every penny
5,Amazing product...Bass quality super
